Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,Exter Qual,Bsmt Qual,BsmtFin Type 1,BsmtFin SF 1,Total Bsmt SF,Heating QC,2nd Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Cars,Wood Deck SF,Open Porch SF,Enclosed Porch,Property Age,Yrs Since Remod,MS Zoning_FV,MS Zoning_RL,MS Zoning_RM,Neighborhood_BrkSide,Neighborhood_Edwards,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_NAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_Sawyer,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,House Style_2Story,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_MetalSd,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Garage Type_Attchd,Garage Type_BuiltIn,Garage Type_Detchd,Garage Type_NA,SalePrice
85.0,11069,6,5,0.0,3,4,1,0.0,608.0,4,788,1396,2,3,3,1,2.0,100,36,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,170000
80.0,8800,6,7,306.0,2,3,5,414.0,845.0,4,1309,2154,2,5,2,1,2.0,0,0,0,43,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,224500
96.0,13262,8,5,186.0,3,4,1,0.0,1082.0,4,1295,2400,3,4,3,1,3.0,114,40,0,6,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,290000
68.73849737914968,7758,7,4,600.0,2,3,2,224.0,1040.0,4,592,1818,1,4,2,2,1.0,0,0,0,76,57,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,169500
43.0,12118,7,5,108.0,3,5,1,0.0,1710.0,4,0,1710,2,3,3,1,2.0,100,48,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,240000
80.0,9600,5,6,176.0,2,3,4,368.0,1078.0,4,0,1150,1,2,2,0,1.0,0,0,0,52,52,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,144000
100.0,9500,6,6,272.0,2,3,3,442.0,816.0,2,850,1977,1,4,2,1,2.0,0,52,0,43,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,165000
50.0,7175,6,5,0.0,3,4,1,0.0,1332.0,3,0,1332,2,2,3,0,2.0,0,60,0,19,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,145000
68.73849737914968,11200,5,3,0.0,2,3,1,0.0,1250.0,4,0,1298,2,3,2,0,2.0,0,144,0,46,46,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,114000
110.0,14226,8,5,375.0,3,4,1,0.0,1935.0,3,0,1973,2,3,3,1,3.0,315,45,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,395000
24.0,2760,6,5,514.0,2,3,1,0.0,525.0,2,567,1092,1,3,2,0,2.0,0,0,0,33,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,105500
85.0,11050,8,5,0.0,3,4,6,615.0,1049.0,4,880,1916,2,3,3,1,3.0,0,70,0,12,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,254900
60.0,7200,5,3,0.0,2,3,2,432.0,864.0,1,0,1238,1,3,2,1,1.0,0,171,0,57,57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,102000
79.0,12420,7,5,0.0,3,4,6,666.0,944.0,4,896,1840,2,3,3,0,2.0,0,45,0,8,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,230000
51.0,6120,5,8,0.0,2,3,1,0.0,939.0,4,574,1513,1,4,2,0,1.0,24,0,150,87,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,137500
55.0,7111,5,7,0.0,3,3,2,406.0,1008.0,2,0,1143,1,2,2,1,1.0,265,0,0,80,25,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,138000
66.0,19255,6,5,100.0,3,4,3,70.0,520.0,3,0,1338,1,2,3,1,2.0,0,0,0,26,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,156500
70.0,8120,4,7,0.0,2,3,5,191.0,864.0,4,0,864,1,3,2,0,2.0,0,0,0,39,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,124500
92.0,11952,7,6,0.0,2,4,1,0.0,808.0,2,808,1969,2,3,2,1,2.0,0,0,0,30,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,190000
43.0,3182,7,5,16.0,3,4,1,0.0,1266.0,4,0,1266,2,2,3,1,2.0,100,16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,159895
51.0,9842,5,6,0.0,2,3,1,0.0,612.0,4,1611,2601,3,4,2,0,2.0,183,0,301,87,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,189000
68.73849737914968,8020,5,6,0.0,2,3,5,644.0,912.0,2,0,912,1,3,2,0,0.0,0,0,0,42,42,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,124000
68.73849737914968,11341,5,6,180.0,2,4,5,1302.0,1392.0,2,0,1392,1,3,2,1,2.0,0,0,0,53,14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,121500
76.0,12436,5,5,0.0,2,3,1,0.0,1824.0,1,0,1824,2,5,2,0,2.0,0,0,0,51,51,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,146000
75.0,12192,7,5,0.0,3,4,6,663.0,928.0,4,895,1823,2,3,3,0,2.0,192,36,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,235000
44.0,3842,8,5,186.0,3,5,6,1564.0,1594.0,4,0,1646,2,2,3,1,2.0,128,53,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,300000
21.0,1936,4,7,0.0,2,3,1,0.0,546.0,3,546,1092,1,3,2,0,0.0,0,0,0,36,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,90500
74.0,13101,5,5,108.0,2,3,2,231.0,1728.0,2,0,1728,2,6,2,0,2.0,0,0,0,43,43,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,142600
67.0,9808,7,5,110.0,3,4,6,788.0,1573.0,4,0,1573,2,3,3,0,2.0,0,72,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,227000
68.73849737914968,8145,7,6,0.0,2,3,2,246.0,920.0,4,1240,2480,2,5,2,2,2.0,0,0,57,69,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,205000
73.0,17227,8,5,158.0,3,4,6,915.0,1341.0,4,0,1341,1,1,3,1,2.0,240,84,0,8,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,246900
89.0,11792,4,5,0.0,2,3,1,0.0,744.0,4,328,1120,1,2,1,0,2.0,0,0,0,62,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,64000
40.0,3876,8,5,0.0,3,4,6,652.0,1226.0,2,0,1226,1,1,3,1,2.0,133,60,0,28,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,170000
107.0,13891,9,5,424.0,4,5,1,0.0,1734.0,4,1088,2822,3,4,4,1,3.0,52,170,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,582933
50.0,6000,6,6,0.0,2,3,4,397.0,1103.0,3,0,1103,1,2,3,1,2.0,166,120,0,81,26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,110500
80.0,8240,6,6,198.0,2,3,1,0.0,1179.0,3,0,1179,1,2,2,0,2.0,0,0,0,47,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,110000
50.0,9405,5,9,0.0,2,3,1,0.0,698.0,4,0,698,1,2,2,0,0.0,0,200,0,62,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,118000
85.0,10625,7,5,292.0,3,4,6,866.0,998.0,4,1040,2046,2,3,3,1,3.0,320,62,0,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,284000
70.0,9247,6,6,318.0,2,3,3,319.0,858.0,4,858,1716,1,4,2,1,2.0,0,84,0,46,46,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,171000
96.0,10628,7,5,0.0,3,4,1,0.0,835.0,4,941,1812,2,3,3,0,2.0,146,91,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,193000
68.73849737914968,11000,5,6,0.0,2,4,2,1090.0,1090.0,2,0,1178,1,3,2,0,2.0,0,44,0,31,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,135000
54.0,9399,7,8,0.0,2,3,1,0.0,818.0,2,818,1636,1,4,3,1,1.0,0,0,212,87,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,167000
60.0,7200,4,5,0.0,2,3,1,0.0,576.0,4,0,864,1,2,2,0,1.0,0,0,0,56,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,105000
78.0,10264,7,5,183.0,3,4,5,1162.0,1588.0,4,0,1588,2,3,3,0,2.0,158,29,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,214000
68.73849737914968,13215,8,5,112.0,3,4,6,994.0,1420.0,4,488,1914,2,3,3,1,3.0,168,127,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,279000
81.0,10530,6,6,248.0,2,3,5,548.0,675.0,2,766,1875,3,3,3,1,2.0,48,28,0,31,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,184500
50.0,6000,3,7,0.0,2,3,5,331.0,649.0,4,504,1183,1,2,2,0,1.0,0,176,0,59,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,120000
70.0,7703,6,6,0.0,3,4,6,52.0,816.0,4,897,1730,2,3,3,0,2.0,0,91,0,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,171500
35.0,4251,7,5,0.0,3,4,1,0.0,625.0,4,625,1250,2,2,3,0,2.0,0,54,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,164700
88.0,12128,6,4,232.0,3,4,5,549.0,868.0,4,1246,2559,2,4,4,1,2.0,0,245,0,17,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,209000
68.73849737914968,3072,7,5,18.0,3,4,6,1059.0,1365.0,4,0,1548,2,2,3,1,2.0,143,20,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,225000
58.0,8410,5,3,0.0,2,3,1,0.0,658.0,2,526,1184,1,5,2,0,0.0,0,151,0,96,10,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,81000
49.0,15218,8,5,0.0,3,5,6,1562.0,1670.0,4,0,1670,2,2,3,1,3.0,0,240,200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,336820
68.73849737914968,14364,7,5,128.0,3,4,6,1065.0,1157.0,4,882,2062,2,3,2,1,2.0,60,55,0,19,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,277000
70.0,8680,5,7,0.0,2,3,1,0.0,894.0,2,0,894,1,3,2,0,1.0,0,0,0,47,47,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,117600
80.0,9600,6,8,0.0,2,3,4,120.0,856.0,4,556,1668,1,3,2,0,1.0,0,0,0,59,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,140000
91.0,11778,9,5,402.0,4,5,6,1153.0,1751.0,4,0,1766,2,3,4,2,3.0,216,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,395039
59.0,15810,6,5,0.0,3,4,1,0.0,768.0,4,728,1496,3,3,3,0,2.0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,181755
91.0,11024,7,5,118.0,3,4,1,0.0,1400.0,4,0,1400,2,3,3,0,2.0,144,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,186800
68.73849737914968,8970,5,6,0.0,2,3,5,388.0,744.0,2,1315,2140,2,4,2,1,2.0,0,40,264,44,44,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,177500
60.0,10800,4,6,0.0,2,3,1,0.0,656.0,2,0,968,2,4,2,0,1.0,0,0,0,80,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,64500
25.0,4835,7,5,0.0,3,5,6,1298.0,1488.0,4,0,1488,2,2,3,1,2.0,168,50,0,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,260000
53.0,3710,7,5,16.0,3,4,1,0.0,1266.0,4,0,1266,2,2,3,1,2.0,100,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,185485
51.0,6120,5,7,0.0,2,3,4,209.0,715.0,2,0,875,1,2,2,0,1.0,48,0,0,78,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,105000
80.0,9600,6,7,360.0,3,3,1,0.0,528.0,4,761,1855,2,3,2,1,2.0,113,100,0,31,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,187000
91.0,14145,7,7,0.0,3,4,5,213.0,1208.0,4,0,1621,2,3,3,0,2.0,108,45,0,22,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,202500
70.0,9926,7,5,210.0,3,4,6,1178.0,1614.0,4,0,1614,2,3,3,0,3.0,100,38,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,245700
50.0,8012,6,5,0.0,2,3,1,0.0,630.0,4,636,1266,1,2,2,2,1.0,340,0,0,27,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,128000
80.0,10240,8,5,178.0,3,4,1,0.0,1030.0,3,1060,2098,2,3,4,1,3.0,192,52,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,275500
68.73849737914968,10762,7,5,344.0,3,4,6,694.0,978.0,4,978,1983,2,3,3,1,2.0,0,0,0,10,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,225000
80.0,8000,5,5,0.0,2,4,6,433.0,528.0,2,0,1183,1,3,2,0,1.0,0,0,0,50,50,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,138000
21.0,1680,6,5,381.0,2,3,1,0.0,525.0,2,567,1092,1,3,2,0,1.0,0,0,0,39,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,88000
105.0,13693,9,5,772.0,4,4,1,0.0,2153.0,4,574,2643,2,3,4,1,3.0,414,84,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,380000
85.0,10625,8,5,292.0,3,4,1,0.0,1660.0,4,0,1660,2,3,3,1,3.0,133,120,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,256000
60.0,7200,5,7,0.0,2,3,4,234.0,900.0,2,0,900,1,3,3,0,2.0,222,32,0,59,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,134800
24.0,1612,6,6,0.0,2,4,1,0.0,561.0,2,668,1229,1,2,2,1,2.0,154,0,0,29,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,121000
84.0,10207,7,6,0.0,3,4,1,0.0,874.0,4,887,1761,3,3,3,0,2.0,144,105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,227875
64.0,10475,8,5,72.0,3,4,1,0.0,1694.0,4,0,1694,2,3,3,0,3.0,160,33,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,245350
33.0,5976,5,7,0.0,2,3,1,0.0,624.0,3,624,1248,2,2,2,0,0.0,0,130,256,86,56,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,93500
85.0,10625,5,5,0.0,2,3,5,108.0,458.0,1,0,835,1,2,2,0,1.0,0,0,77,90,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,83000
68.73849737914968,53107,6,5,0.0,3,4,6,985.0,1580.0,4,874,1953,2,3,3,2,2.0,216,231,0,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,240000
40.0,5680,5,4,0.0,2,3,1,0.0,592.0,2,240,1173,2,3,2,0,1.0,0,25,77,106,57,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,113000
66.0,12400,6,7,176.0,2,3,3,585.0,1215.0,2,0,1215,1,3,2,0,1.0,0,0,0,51,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,155000
65.0,6768,6,8,0.0,2,3,6,832.0,912.0,3,0,912,1,3,3,0,1.0,168,0,0,47,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,142000
50.0,6000,6,7,0.0,3,3,1,0.0,884.0,3,0,904,1,2,2,0,1.0,0,0,105,83,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,119000
75.0,12508,6,7,0.0,2,4,5,660.0,983.0,4,767,1750,2,4,2,0,1.0,245,0,156,68,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,160000
62.0,7415,6,5,0.0,2,3,6,759.0,839.0,4,729,1593,2,3,2,1,2.0,100,75,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,193000
88.0,11762,8,5,309.0,3,5,6,335.0,1105.0,4,1097,2202,2,4,3,1,2.0,0,65,0,15,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,263000
65.0,8767,7,5,0.0,3,4,6,24.0,1310.0,4,0,1310,2,3,3,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,164990
60.0,8190,4,6,0.0,2,3,3,732.0,948.0,4,0,948,1,3,2,1,1.0,0,36,0,53,53,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,119000
75.0,7500,8,5,238.0,3,4,6,24.0,1372.0,4,0,1448,2,2,3,1,2.0,0,140,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,238500
62.0,70761,7,5,0.0,2,4,5,655.0,1533.0,2,0,1533,2,2,3,2,2.0,200,54,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,280000
32.0,3784,8,5,36.0,3,4,6,60.0,1511.0,4,0,1565,2,2,3,0,2.0,0,120,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,193800
44.0,4224,5,7,0.0,2,4,6,840.0,1040.0,2,0,1060,1,3,2,1,2.0,100,110,0,31,31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,129900
57.0,9245,5,5,0.0,2,4,6,686.0,990.0,4,0,990,1,3,2,0,2.0,0,0,0,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,145000
68.73849737914968,14781,8,5,178.0,3,4,1,0.0,1753.0,4,0,1787,2,3,3,1,3.0,198,150,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,275000
60.0,8544,3,4,0.0,2,0,0,0.0,0.0,1,0,1040,2,2,2,0,2.0,0,0,0,56,56,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,81400
62.0,7440,5,6,0.0,2,4,4,173.0,1089.0,2,0,1089,1,3,2,1,1.0,328,0,0,55,55,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,125000
62.0,7404,4,6,0.0,2,2,1,0.0,861.0,2,0,861,1,2,2,0,2.0,0,0,128,89,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,80000
67.0,4853,5,6,203.0,2,3,3,133.0,1107.0,1,0,1296,2,2,1,1,1.0,0,0,36,86,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,104000
59.0,10593,7,5,338.0,3,4,6,919.0,1720.0,4,0,1720,2,3,3,1,2.0,240,56,154,14,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,260400
78.0,12090,7,7,306.0,3,4,5,321.0,725.0,4,754,1479,2,3,3,1,2.0,167,72,0,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,176000
68.73849737914968,11677,5,4,442.0,2,3,3,249.0,1040.0,2,0,1040,1,3,2,0,1.0,0,90,0,41,41,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,123000
68.73849737914968,11000,9,5,295.0,3,5,1,0.0,1519.0,4,639,2172,2,4,4,1,3.0,162,153,0,8,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,291000
50.0,8000,6,6,0.0,2,3,5,680.0,972.0,4,0,972,1,2,2,1,1.0,0,0,0,61,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,132000
51.0,8029,6,5,0.0,2,4,1,0.0,728.0,4,728,1456,2,3,3,0,2.0,100,24,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,176000
68.73849737914968,13495,5,6,70.0,2,3,4,625.0,1048.0,1,0,1728,2,3,2,1,2.0,0,99,0,53,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,177625
60.0,9738,5,7,0.0,2,3,4,392.0,784.0,3,272,1221,1,4,2,0,1.0,0,0,236,82,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,104900
68.0,9272,7,5,0.0,3,4,6,500.0,842.0,4,893,1749,2,3,3,0,2.0,140,85,0,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,196000
48.0,7841,9,5,394.0,4,5,6,848.0,1577.0,4,0,1577,2,2,4,1,2.0,203,39,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,280000
68.73849737914968,8530,7,5,22.0,2,4,1,0.0,384.0,3,670,1474,2,3,2,1,2.0,120,72,0,14,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,168500
68.73849737914968,13041,6,5,0.0,2,4,1,0.0,781.0,3,890,1671,2,3,2,1,2.0,0,84,0,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,170000
200.0,43500,3,5,0.0,2,0,0,0.0,0.0,4,0,2034,1,2,2,0,4.0,483,266,0,54,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,130000
